RD_east,RD_north,latitude,longitude,osm_class,osm_type
94450.0,436350.0,51.9123455585,4.507180218,highway,footway
94450.0,436450.0,51.9132442984,4.5071626229,highway,pedestrian
94450.0,436550.0,51.9141430382,4.5071450269,highway,residential
94450.0,436650.0,51.9150417778,4.5071274301,amenity,bench
94450.0,436750.0,51.9159405174,4.5071098325,amenity,bench
94450.0,436850.0,51.9168392568,4.5070922341,man_made,pier
94450.0,436950.0,51.9177379961,4.5070746349,man_made,pier
94450.0,437050.0,51.9186367353,4.5070570349,highway,unclassified
94450.0,437150.0,51.9195354744,4.507039434,place,house
94450.0,437250.0,51.9204342134,4.5070218324,place,house
94450.0,437350.0,51.9213329523,4.5070042299,place,house
94450.0,437450.0,51.922231691,4.5069866266,place,house
94450.0,437550.0,51.9231304297,4.5069690225,highway,tertiary
94450.0,437650.0,51.9240291682,4.5069514176,amenity,nightclub
94450.0,437750.0,51.9249279066,4.5069338119,highway,tertiary
94450.0,437850.0,51.9258266449,4.5069162054,leisure,garden
94450.0,437950.0,51.9267253831,4.5068985981,place,house
94450.0,438050.0,51.9276241212,4.5068809899,place,house
94450.0,438150.0,51.9285228591,4.506863381,place,house
94450.0,438250.0,51.929421597,4.5068457712,place,house
94450.0,438350.0,51.9303203347,4.5068281606,place,house
94450.0,438450.0,51.9312190723,4.5068105492,place,house
94450.0,438550.0,51.9321178098,4.506792937,leisure,garden
94450.0,438650.0,51.9330165472,4.506775324,leisure,marina
94450.0,438750.0,51.9339152845,4.5067577102,leisure,marina
94450.0,438850.0,51.9348140216,4.5067400955,leisure,marina
94550.0,432850.0,51.8809004557,4.5092477401,leisure,sports_centre
94550.0,432950.0,51.8817991997,4.5092302023,place,house
94550.0,433050.0,51.8826979436,4.5092126637,place,house
94550.0,433150.0,51.8835966874,4.5091951243,place,house
94550.0,433250.0,51.8844954311,4.5091775841,place,house
94550.0,433350.0,51.8853941747,4.5091600431,place,house
94550.0,433450.0,51.8862929182,4.5091425012,place,house
94550.0,433550.0,51.8871916615,4.5091249586,place,house
94550.0,433650.0,51.8880904048,4.5091074151,place,house
94550.0,433750.0,51.8889891479,4.5090898709,place,house
94550.0,433850.0,51.889887891,4.5090723258,highway,primary
94550.0,433950.0,51.8907866339,4.5090547799,place,house
94550.0,434050.0,51.8916853767,4.5090372332,place,house
94550.0,434150.0,51.8925841194,4.5090196857,highway,footway
94550.0,434250.0,51.893482862,4.5090021374,place,house
94550.0,434350.0,51.8943816045,4.5089845883,place,house
94550.0,434450.0,51.8952803468,4.5089670384,place,house
94550.0,434550.0,51.8961790891,4.5089494876,place,house
94550.0,434650.0,51.8970778313,4.5089319361,place,house
94550.0,434750.0,51.8979765733,4.5089143837,place,house
94550.0,434850.0,51.8988753153,4.5088968306,highway,secondary
94550.0,434950.0,51.8997740571,4.5088792766,place,house
94550.0,435050.0,51.9006727988,4.5088617218,place,house
94550.0,435150.0,51.9015715404,4.5088441662,place,house
94550.0,435250.0,51.9024702819,4.5088266098,place,house
94550.0,435350.0,51.9033690233,4.5088090526,highway,residential
94550.0,435450.0,51.9042677645,4.5087914946,place,house
94550.0,435550.0,51.9051665057,4.5087739358,place,house
94550.0,435650.0,51.9060652468,4.5087563762,highway,cycleway
94550.0,435750.0,51.9069639877,4.5087388157,place,house
94550.0,435850.0,51.9078627285,4.5087212545,place,house
94550.0,435950.0,51.9087614692,4.5087036924,place,house
94550.0,436050.0,51.9096602099,4.5086861295,place,house
94550.0,436150.0,51.9105589504,4.5086685659,highway,pedestrian
94550.0,436250.0,51.9114576907,4.5086510014,building,industrial
94550.0,436350.0,51.912356431,4.5086334361,leisure,playground
94550.0,436450.0,51.9132551712,4.50861587,place,house
94550.0,436550.0,51.9141539112,4.5085983031,place,house
94550.0,436650.0,51.9150526511,4.5085807353,place,house
94550.0,436750.0,51.915951391,4.5085631668,highway,residential
94550.0,436850.0,51.9168501307,4.5085455974,man_made,tower
94550.0,436950.0,51.9177488703,4.5085280273,man_made,tower
94550.0,437050.0,51.9186476098,4.5085104563,highway,primary
94550.0,437150.0,51.9195463491,4.5084928845,leisure,playground
94550.0,437250.0,51.9204450884,4.5084753119,place,house
94550.0,437350.0,51.9213438276,4.5084577385,place,house
94550.0,437450.0,51.9222425666,4.5084401643,amenity,school
94550.0,437550.0,51.9231413055,4.5084225893,place,house
94550.0,437650.0,51.9240400443,4.5084050135,place,house
94550.0,437750.0,51.924938783,4.5083874368,highway,cycleway
94550.0,437850.0,51.9258375216,4.5083698594,amenity,parking
94550.0,437950.0,51.9267362601,4.5083522811,leisure,sports_hall
94550.0,438050.0,51.9276349984,4.5083347021,place,house
94550.0,438150.0,51.9285337367,4.5083171222,place,house
94550.0,438250.0,51.9294324748,4.5082995415000005,place,house
94550.0,438350.0,51.9303312128,4.50828196,place,house
94550.0,438450.0,51.9312299507,4.5082643777,place,house
94550.0,438550.0,51.9321286885,4.5082467945,highway,cycleway
94550.0,438650.0,51.9330274262,4.5082292106,leisure,marina
94550.0,438750.0,51.9339261637,4.5082116259,leisure,marina
94550.0,438850.0,51.9348249012,4.5081940403,leisure,marina
94650.0,432850.0,51.8809113004,4.510699943,highway,pedestrian
94650.0,432950.0,51.8818100447,4.5106824342,amenity,bench
94650.0,433050.0,51.8827087888,4.5106649246,place,house
94650.0,433150.0,51.8836075329,4.5106474142,place,house
94650.0,433250.0,51.8845062769,4.510629903,place,house
94650.0,433350.0,51.8854050207,4.5106123909,place,house
94650.0,433450.0,51.8863037645,4.5105948781,place,house
94650.0,433550.0,51.8872025081,4.5105773645,place,house
94650.0,433650.0,51.8881012517,4.51055985,place,house
94650.0,433750.0,51.8889999951,4.5105423348,place,house
94650.0,433850.0,51.8898987384,4.5105248187,place,house
94650.0,433950.0,51.8907974816,4.5105073019,place,house
94650.0,434050.0,51.8916962247,4.5104897842,place,house
94650.0,434150.0,51.8925949677,4.5104722657,place,house
94650.0,434250.0,51.8934937106,4.5104547464,place,house
94650.0,434350.0,51.8943924533,4.5104372264,place,house
94650.0,434450.0,51.895291196,4.5104197055,place,house
94650.0,434550.0,51.8961899385,4.5104021838,place,house
94650.0,434650.0,51.897088681,4.5103846612,place,house
94650.0,434750.0,51.8979874233,4.5103671379,amenity,pub
94650.0,434850.0,51.8988861655,4.5103496138,place,house
94650.0,434950.0,51.8997849076,4.5103320889,highway,secondary
94650.0,435050.0,51.9006836496,4.5103145631,highway,cycleway
94650.0,435150.0,51.9015823915,4.5102970366,place,house
94650.0,435250.0,51.9024811333,4.5102795092,place,house
94650.0,435350.0,51.9033798749,4.510261981,amenity,college
94650.0,435450.0,51.9042786165,4.5102444521,railway,platform
94650.0,435550.0,51.9051773579,4.5102269223,place,house
94650.0,435650.0,51.9060760993,4.5102093917,place,house
94650.0,435750.0,51.9069748405,4.5101918603,highway,bus_stop
94650.0,435850.0,51.9078735816,4.5101743281,place,house
94650.0,435950.0,51.9087723226,4.5101567951,amenity,parking
94650.0,436050.0,51.9096710635,4.5101392613,amenity,parking
94650.0,436150.0,51.9105698043,4.5101217266,place,house
94650.0,436250.0,51.9114685449,4.5101041912,place,house
94650.0,436350.0,51.9123672855,4.5100866549,place,house
94650.0,436450.0,51.9132660259,4.5100691179,place,house
94650.0,436550.0,51.9141647663,4.51005158,amenity,parking
94650.0,436650.0,51.9150635065,4.5100340413,amenity,parking
94650.0,436750.0,51.9159622466,4.5100165019,amenity,parking
94650.0,436850.0,51.9168609866,4.5099989616,highway,unclassified
94650.0,436950.0,51.9177597265,4.5099814205,highway,unclassified
94650.0,437050.0,51.9186584662,4.5099638786,place,house
94650.0,437150.0,51.9195572059,4.5099463359,place,house
94650.0,437250.0,51.9204559454,4.5099287923,place,house
94650.0,437350.0,51.9213546849,4.509911248,place,house
94650.0,437450.0,51.9222534242,4.5098937029,place,house
94650.0,437550.0,51.9231521634,4.5098761569,place,house
94650.0,437650.0,51.9240509025,4.5098586101,place,house
94650.0,437750.0,51.9249496415,4.5098410626,amenity,atm
94650.0,437850.0,51.9258483803,4.5098235142,amenity,parking
94650.0,437950.0,51.9267471191,4.509805965,place,house
94650.0,438050.0,51.9276458577,4.509788415,man_made,tower
94650.0,438150.0,51.9285445962,4.5097708642,amenity,parking
94650.0,438250.0,51.9294433346,4.5097533126,leisure,pitch
94650.0,438350.0,51.9303420729,4.5097357602,leisure,sports_centre
94650.0,438450.0,51.9312408111,4.5097182069,place,house
94650.0,438550.0,51.9321395492,4.5097006529,amenity,bench
94650.0,438650.0,51.9330382871,4.509683098,amenity,bench
94650.0,438750.0,51.933937025,4.5096655424,amenity,bench
94650.0,438850.0,51.9348357627,4.5096479859,man_made,tower
94750.0,432850.0,51.880922127,4.5121521466,highway,residential
94750.0,432950.0,51.8818208716,4.5121346668,amenity,bench
94750.0,433050.0,51.8827196161,4.5121171862,place,house
94750.0,433150.0,51.8836183604,4.5120997048,place,house
94750.0,433250.0,51.8845171047,4.5120822226,place,house
94750.0,433350.0,51.8854158488,4.5120647396,place,house
94750.0,433450.0,51.8863145928,4.5120472558,place,house
94750.0,433550.0,51.8872133368,4.5120297712,place,house
94750.0,433650.0,51.8881120806,4.5120122858,place,house
94750.0,433750.0,51.8890108243,4.5119947995,place,house
94750.0,433850.0,51.8899095679,4.5119773125,place,house
94750.0,433950.0,51.8908083114,4.5119598247,place,house
94750.0,434050.0,51.8917070547,4.511942336,place,house
94750.0,434150.0,51.892605798,4.5119248466,place,house
94750.0,434250.0,51.8935045412,4.5119073563,place,house
94750.0,434350.0,51.8944032842,4.5118898652,place,house
94750.0,434450.0,51.8953020272,4.5118723734,place,house
94750.0,434550.0,51.89620077,4.5118548807,place,house
94750.0,434650.0,51.8970995127,4.5118373872,place,house
94750.0,434750.0,51.8979982553,4.5118198929,place,house
94750.0,434850.0,51.8988969978,4.5118023978,place,house
94750.0,434950.0,51.8997957402,4.5117849019,highway,construction
94750.0,435050.0,51.9006944825,4.5117674052,place,house
94750.0,435150.0,51.9015932246,4.5117499077,place,house
94750.0,435250.0,51.9024919667,4.5117324094,highway,cycleway
94750.0,435350.0,51.9033907087,4.5117149102,highway,cycleway
94750.0,435450.0,51.9042894505,4.5116974103,place,house
94750.0,435550.0,51.9051881922,4.5116799096,place,house
94750.0,435650.0,51.9060869338,4.511662408,amenity,parking
94750.0,435750.0,51.9069856753,4.5116449057,place,house
94750.0,435850.0,51.9078844167,4.5116274025,place,house
94750.0,435950.0,51.908783158,4.5116098985,highway,residential
94750.0,436050.0,51.9096818992,4.5115923938,place,house
94750.0,436150.0,51.9105806402,4.5115748882,highway,pedestrian
94750.0,436250.0,51.9114793812,4.5115573818,place,house
94750.0,436350.0,51.912378122,4.5115398746,place,house
94750.0,436450.0,51.9132768627,4.5115223666,place,house
94750.0,436550.0,51.9141756034,4.5115048578,highway,residential
94750.0,436650.0,51.9150743439,4.5114873482,highway,residential
94750.0,436750.0,51.9159730842,4.5114698378,highway,unclassified
94750.0,436850.0,51.9168718245,4.5114523265,highway,unclassified
94750.0,436950.0,51.9177705647,4.5114348145,highway,primary
94750.0,437050.0,51.9186693047,4.5114173016,place,house
94750.0,437150.0,51.9195680447,4.511399788,place,house
94750.0,437250.0,51.9204667845,4.5113822735,place,house
94750.0,437350.0,51.9213655242,4.5113647583,place,house
94750.0,437450.0,51.9222642638,4.5113472422,place,house
94750.0,437550.0,51.9231630033,4.5113297253,place,house
94750.0,437650.0,51.9240617427,4.5113122076,place,house
94750.0,437750.0,51.9249604819,4.5112946891,place,house
94750.0,437850.0,51.9258592211,4.5112771698,place,house
94750.0,437950.0,51.9267579601,4.5112596497,place,house
94750.0,438050.0,51.927656699,4.5112421288,place,house
94750.0,438150.0,51.9285554378,4.511224607,place,house
94750.0,438250.0,51.9294541765,4.5112070845,place,house
94750.0,438350.0,51.9303529151,4.5111895612,place,house
94750.0,438450.0,51.9312516536,4.511172037,highway,cycleway
94750.0,438550.0,51.9321503919,4.511154512,highway,cycleway
94750.0,438650.0,51.9330491301,4.5111369863,highway,cycleway
94750.0,438750.0,51.9339478683,4.5111194597,amenity,bench
94750.0,438850.0,51.9348466063,4.5111019323,man_made,tower
94850.0,432850.0,51.8809329358,4.5136043511,place,house
94850.0,432950.0,51.8818316806,4.5135869003,amenity,school
94850.0,433050.0,51.8827304254,4.5135694487,leisure,sports_centre
94850.0,433150.0,51.88362917,4.5135519963,place,house
94850.0,433250.0,51.8845279145,4.5135345431000005,place,house
94850.0,433350.0,51.8854266589,4.5135170891,place,house
94850.0,433450.0,51.8863254033,4.5134996343000005,place,house
94850.0,433550.0,51.8872241475,4.5134821787,place,house
94850.0,433650.0,51.8881228915,4.5134647223,amenity,fountain
94850.0,433750.0,51.8890216355,4.5134472651,place,house
94850.0,433850.0,51.8899203794,4.5134298071,place,house
94850.0,433950.0,51.890819123200004,4.5134123483,amenity,place_of_worship
94850.0,434050.0,51.8917178668,4.5133948886,place,house
94850.0,434150.0,51.8926166104,4.5133774282,place,house
94850.0,434250.0,51.8935153538,4.513359967,place,house
94850.0,434350.0,51.8944140971,4.5133425049,place,house
94850.0,434450.0,51.8953128404,4.5133250421,amenity,parking
94850.0,434550.0,51.8962115835,4.5133075784,place,house
94850.0,434650.0,51.8971103265,4.513290114,place,house
94850.0,434750.0,51.8980090694,4.5132726487,place,house
94850.0,434850.0,51.8989078121,4.5132551827,highway,pedestrian
94850.0,434950.0,51.8998065548,4.5132377158,man_made,bridge
94850.0,435050.0,51.9007052974,4.5132202481,highway,secondary
94850.0,435150.0,51.9016040398,4.5132027796,highway,cycleway
94850.0,435250.0,51.9025027822,4.5131853103,leisure,pitch
94850.0,435350.0,51.9034015244,4.5131678403,leisure,playground
94850.0,435450.0,51.9043002665,4.5131503694,place,house
94850.0,435550.0,51.9051990085,4.5131328977,highway,service
94850.0,435650.0,51.9060977504,4.5131154252,place,house
94850.0,435750.0,51.9069964922,4.5130979518,place,house
94850.0,435850.0,51.9078952339,4.5130804777,place,house
94850.0,435950.0,51.9087939754,4.5130630028,highway,residential
94850.0,436050.0,51.9096927169,4.5130455271,place,house
94850.0,436150.0,51.9105914582,4.5130280506,place,house
94850.0,436250.0,51.9114901995,4.5130105732,place,house
94850.0,436350.0,51.9123889406,4.5129930951,place,house
94850.0,436450.0,51.9132876816,4.5129756161,highway,residential
94850.0,436550.0,51.9141864225,4.5129581364,highway,residential
94850.0,436650.0,51.9150851632,4.5129406558,highway,pedestrian
94850.0,436750.0,51.9159839039,4.5129231744,highway,unclassified
94850.0,436850.0,51.9168826445,4.5129056923,highway,cycleway
94850.0,436950.0,51.9177813849,4.5128882093,leisure,pitch
94850.0,437050.0,51.9186801252,4.5128707255,place,house
94850.0,437150.0,51.9195788655,4.5128532409,place,house
94850.0,437250.0,51.9204776056,4.5128357555,place,house
94850.0,437350.0,51.9213763456,4.5128182693,place,house
94850.0,437450.0,51.9222750854,4.5128007823,place,house
94850.0,437550.0,51.9231738252,4.5127832945,place,house
94850.0,437650.0,51.9240725649,4.5127658059,place,house
94850.0,437750.0,51.9249713044,4.5127483165,man_made,tower
94850.0,437850.0,51.9258700438,4.5127308262,amenity,school
94850.0,437950.0,51.9267687831,4.5127133352,place,house
94850.0,438050.0,51.9276675223,4.5126958433,place,house
94850.0,438150.0,51.9285662614,4.5126783507,highway,footway
94850.0,438250.0,51.9294650004,4.5126608572,highway,residential
94850.0,438350.0,51.9303637393,4.5126433629000005,place,house
94850.0,438450.0,51.931262478,4.5126258679,amenity,bench
94850.0,438550.0,51.9321612166,4.512608372,amenity,bench
94850.0,438650.0,51.9330599552,4.5125908753,amenity,bench
94850.0,438750.0,51.9339586936,4.5125733778,amenity,bench
94850.0,438850.0,51.9348574318,4.5125558795,amenity,bench
94950.0,432850.0,51.8809437265,4.5150565563,place,house
94950.0,432950.0,51.8818424717,4.5150391345,amenity,parking
94950.0,433050.0,51.8827412167,4.515021712,place,house
94950.0,433150.0,51.8836399616,4.5150042886,amenity,fountain
94950.0,433250.0,51.8845387064,4.5149868644,place,house
94950.0,433350.0,51.8854374511,4.5149694394,place,house
94950.0,433450.0,51.8863361957,4.5149520136,place,house
94950.0,433550.0,51.8872349402,4.514934587,place,house
94950.0,433650.0,51.8881336846,4.5149171597,place,house
94950.0,433750.0,51.8890324288,4.5148997315,place,house
94950.0,433850.0,51.889931173,4.5148823025,place,house
94950.0,433950.0,51.890829917,4.5148648727,place,house
94950.0,434050.0,51.891728661,4.514847442,place,house
94950.0,434150.0,51.8926274048,4.5148300106,place,house
94950.0,434250.0,51.8935261485,4.5148125784,place,house
94950.0,434350.0,51.8944248921,4.5147951454,place,house
